title	queer?	yes/all	%	tags	url
title	queer?	yes/all	%	tags	url
title	queer?	yes/all	%	tags	url
Dear mister Rorschach 	No	661/2056	32.14980544747082	"#therapy,#amateur,#therapy,#amateur,,mystery,drama,,,"	"https://tapas.io/series/mister-Rorschach"
Gordon y Teodoro 	No	661/2057	32.13417598444337	",comedy,fantasy,,,"	"https://tapas.io/series/Gordon-y-Teodoro"
Fear of the Water 	YESSSSS	662/2058	32.16715257531584	"#thriller,#bl,#centaur,#thriller,#bl,#centaur,,bl,mystery,,,"	"https://tapas.io/series/Fear-of-the-Water"
GO! GO! SUPER SONIC! 	No	662/2059	32.15152986886839	"#sonic,#shadow,#tails,#knuckles,#sonic_the_hedgehog,#amy_rose,#sth,#gogosupersonic,#poppy_the_cat,#ggss,#sonic,#shadow,#tails,#knuckles,#sonic_the_hedgehog,#amy_rose,#sth,#gogosupersonic,#poppy_the_cat,#ggss,,gaming,action,science fiction,,,,"	"https://tapas.io/series/GO-GO-SUPER-SONIC"
Hidden Power Español 	No	662/2060	32.13592233009709	"#action,#power,#hidden,#accion,#espanol,#hidden_power,#action,#power,#hidden,#accion,#espanol,#hidden_power,,action,comedy,science fiction,,,,"	"https://tapas.io/series/Hidden-Power-Espanol"
Outcasts Club 	YESSSSS	663/2061	32.1688500727802	",slice of life,drama,lgbtq+,,,,"	"https://tapas.io/series/Outcasts-Club"
Deathless Lily  	YESSSSS	664/2062	32.201745877788554	"#yuri,#magic,#fantasy,#ancient,#mythology,#team,#witch,#gl,#lewd,#yuri,#magic,#fantasy,#ancient,#mythology,#team,#witch,#gl,#lewd,,slice of life,gl,fantasy,,,,"	"https://tapas.io/series/DeathlessLily"
Princess Citrine Charming 	No	664/2063	32.18613669413475	"#action,#anime,#fantasy,#superhero,#manga_inspired,#magical_girl,#female_protagonist,#fantasy_mystery,#urban_fantasy,#princess_citrine_charming,#action,#anime,#fantasy,#superhero,#manga_inspired,#magical_girl,#female_protagonist,#fantasy_mystery,#urban_fantasy,#princess_citrine_charming,,fantasy,action,mystery,,,,"	"https://tapas.io/series/Princess-Citrine-Charming"
Like cat &amp; Dog !  	No	664/2064	32.17054263565892	",romance,slice of life,comedy,,,,"	"https://tapas.io/series/Like-cat--Dog--"
ZODIAC 	No	664/2065	32.15496368038741	"#drama,#comedy,#action_,#fantasy_,#romance_,#drama,#comedy,#action_,#fantasy_,#romance_,,action,romance,fantasy,,,,"	"https://tapas.io/series/ZODIAC12"
Cat Fox Tales 	No	664/2066	32.13939980638916	"#funny,#zelda,#tales,#cat,#fox,#friend,#jojo,#references,#fubuki,#hololive,#funny,#zelda,#tales,#cat,#fox,#friend,#jojo,#references,#fubuki,#hololive,,comedy,gaming,slice of life,,,,"	"https://tapas.io/series/Cat-Fox-Tales"
Blackout 	No	664/2067	32.12385099177552	",horror,science fiction,,,"	"https://tapas.io/series/Blackout2019"
