title	queer?	yes/all	%	tags	url
 We Live In An MMO?! 	No	10/31	32.25806451612903	"#comics,#adventure,#action,#manga,#anime,#fantasy,#funny,#comedy,#parody,#live,#in,#mmo,#seal,#mike,#series,#faces,#an,#reaction,#we,#rando,#randowis,#amirul,#lu,#we_live_in_an_mmo,#comics,#adventure,#action,#manga,#anime,#fantasy,#funny,#comedy,#parody,#live,#in,#mmo,#seal,#mike,#series,#faces,#an,#reaction,#we,#rando,#randowis,#amirul,#lu,#we_live_in_an_mmo,comedy,comedy,comedy,"	"https://tapas.io/series/we-live-in-an-mmo/info"
 Midnight Radio 	No	10/32	31.25	"fantasy,fantasy,horror,science fiction,fantasy,horror,science fiction,"	"https://tapas.io/series/MidnightRadio/info"
 My experience with life  	No	10/33	30.303030303030305	"#random_comedy_life,#random_comedy_life,slice of life,slice of life,slice of life,"	"https://tapas.io/series/My-experience-with-life-/info"
 My Gentle Giant 	YESSSSS	11/34	32.35294117647059	"#gay,#soft,#comedy,#angst,#bl,#fluff,#first_love,#slice_of_life,#pure_babies,#gay,#soft,#comedy,#angst,#bl,#fluff,#first_love,#slice_of_life,#pure_babies,bl,bl,lgbtq+,slice of life,bl,lgbtq+,slice of life,"	"https://tapas.io/series/My-Gentle-Giant/info"
 Flatlander 	No	11/35	31.428571428571427	"#stories,#sliceoflife,#stories,#sliceoflife,slice of life,slice of life,slice of life,"	"https://tapas.io/series/Flatlander/info"
 DEMON HUNT 	No	11/36	30.555555555555557	"#action,#manga,#shounen,#demon,#hunt,#demonhunt,#shiro,#kuro,#gurei,#action,#manga,#shounen,#demon,#hunt,#demonhunt,#shiro,#kuro,#gurei,fantasy,fantasy,action,fantasy,action,"	"https://tapas.io/series/DEMON-HUNT/info"
 Akatsuki on Crack 	No	11/37	29.72972972972973	"#comics,#funny,#comedy,#naruto,#crack,#deidara,#sasori,#konan,#akatsuki,#pein,#hidan,#tobi,#zetsu,#kakuzu,#kisame,#itachi,#comics,#funny,#comedy,#naruto,#crack,#deidara,#sasori,#konan,#akatsuki,#pein,#hidan,#tobi,#zetsu,#kakuzu,#kisame,#itachi,comedy,comedy,comedy,"	"https://tapas.io/series/Akatsuki-on-Crack/info"
 Clavem Anima : Spatium 	No	11/38	28.947368421052634	"#ca,#spatium,#clavemanima,#ca,#spatium,#clavemanima,action,action,mystery,action,mystery,"	"https://tapas.io/series/Clavem-Anima--Spatium/info"
 Smexy Rebels 	YESSSSS	12/39	30.76923076923077	"#fantasy,#funny,#comedy,#friends,#cartoon,#sliceoflife,#black_and_white,#slice_of_life,#fantasy,#funny,#comedy,#friends,#cartoon,#sliceoflife,#black_and_white,#slice_of_life,slice of life,slice of life,slice of life,"	"https://tapas.io/series/Smexy-Rebels/info"
 Bright memories 	YESSSSS	13/40	32.5	"#relationship,#romance,#drama,#bl,#realistic,#sliceoflife,#heartwarming,#boyslove,#brightmemories,#relationship,#romance,#drama,#bl,#realistic,#sliceoflife,#heartwarming,#boyslove,#brightmemories,romance,romance,bl,slice of life,romance,bl,slice of life,"	"https://tapas.io/series/Bright-memories/info"
 Prince & Knight 	YESSSSS	14/41	34.146341463414636	"#romance,#knight,#bl,#prince,#lgbt,#boys_love,#lgbtq,#prince_and_knight,#tsuyonpu,#romance,#knight,#bl,#prince,#lgbt,#boys_love,#lgbtq,#prince_and_knight,#tsuyonpu,romance,
                        , es ,
                    ,romance,bl,lgbtq+,fantasy,romance,bl,lgbtq+,fantasy,"	"https://tapas.io/series/Prince-and-Knight/info"
 Little Prayer for you 	No	14/42	33.33333333333333	"#little_prayer,#little_prayer,fantasy,fantasy,fantasy,"	"https://tapas.io/series/Littleprayer/info"
 Ask gender-bent moster sanderssides 	No	14/43	32.55813953488372	"action,action,action,"	"https://tapas.io/series/Ask-gender-bent-moster-sanderssides/info"
 Pride Comic Contest 2020 	YESSSSS	15/44	34.090909090909086	"lgbtq+,lgbtq+,lgbtq+,"	"https://tapas.io/series/Pride-Comic-Contest-2020/info"
title	queer?	yes/all	%	tags	url
 11 Legends  	No	0/1	0.0	"#love,#adventure,#action,#manga,#magic,#shonen,#warrior,#monsters,#paranormal,#pet,#love,#adventure,#action,#manga,#magic,#shonen,#warrior,#monsters,#paranormal,#pet,fantasy,fantasy,action,mystery,fantasy,action,mystery,"	"https://tapas.io/series/11-Legends-/info"
 New Leaf - One Shot 	No	0/2	0.0	"slice of life,slice of life,slice of life,"	"https://tapas.io/series/New-Leaf---One-Shot/info"
 Blood of the Rebellion 	No	0/3	0.0	"#demons,#war,#warriors,#multiverse,#judgement,#justice,#vengeance,#female_protagonist,#young_adult,#mythology_inspired,#demons,#war,#warriors,#multiverse,#judgement,#justice,#vengeance,#female_protagonist,#young_adult,#mythology_inspired,action,action,fantasy,science fiction,action,fantasy,science fiction,"	"https://tapas.io/series/Blood-of-the-Rebellion/info"
 ENTRE HOSPEDEIROS E LOCATÁRIOS 	No	0/4	0.0	"horror,horror,mystery,horror,mystery,"	"https://tapas.io/series/ENTRE-HOSPEDEIROS-E-LOCATARIOS/info"
 Oleander 	No	0/5	0.0	"#mature,#demons,#fairy,#nudity,#nature,#faries,#star_crossed,#fantasy_world,#mature,#demons,#fairy,#nudity,#nature,#faries,#star_crossed,#fantasy_world,fantasy,fantasy,romance,mystery,fantasy,romance,mystery,"	"https://tapas.io/series/Oleander/info"
 RH-030 	No	0/6	0.0	"#mission,#traditional,#furry,#colorpencil,#red_hexagon,#mission,#traditional,#furry,#colorpencil,#red_hexagon,fantasy,fantasy,action,slice of life,fantasy,action,slice of life,"	"https://tapas.io/series/RH-030/info"
 cyberbolinho 	No	0/7	0.0	"#cute,#fantasy,#funny,#comedy,#kawaii,#dog,#cat,#nonsense,#sliceoflife,#mushroom,#cute,#fantasy,#funny,#comedy,#kawaii,#dog,#cat,#nonsense,#sliceoflife,#mushroom,slice of life,slice of life,comedy,fantasy,slice of life,comedy,fantasy,"	"https://tapas.io/series/cyberbolinho/info"
 Holding on to Dust 	No	0/8	0.0	"#au,#svtfoe,#star_vs_the_forces_of_evil,#moontoffee,#toffee_of_septarsis,#moon_the_undaunted,#toffeexmoon,#sexual_contant,#au,#svtfoe,#star_vs_the_forces_of_evil,#moontoffee,#toffee_of_septarsis,#moon_the_undaunted,#toffeexmoon,#sexual_contant,romance,romance,fantasy,romance,fantasy,"	"https://tapas.io/series/Holding-on-to-Dust/info"
 The Lady with a Mask 	No	0/9	0.0	"romance,romance,drama,comedy,romance,drama,comedy,"	"https://tapas.io/series/theladywithamask/info"
 Three Wishes 	YESSSSS	1/10	10.0	"#fantasy,#romance,#demons,#demon,#mystery,#supernatural,#bl,#master,#slave,#lamp,#genie,#djinn,#genies,#zee,#mpreg,#malepregnancy,#red_genie,#genie_of_the_lamp,#mala_pregnancy,#demon_world,#zee_the_red_dinosaur,#zee_dino,#zee_dinosaur,#zeereddino,#zeedino,#action_bl,#fantasy,#romance,#demons,#demon,#mystery,#supernatural,#bl,#master,#slave,#lamp,#genie,#djinn,#genies,#zee,#mpreg,#malepregnancy,#red_genie,#genie_of_the_lamp,#mala_pregnancy,#demon_world,#zee_the_red_dinosaur,#zee_dino,#zee_dinosaur,#zeereddino,#zeedino,#action_bl,romance,romance,bl,fantasy,romance,bl,fantasy,"	"https://tapas.io/series/03-Wishes/info"
 Broken Season 	YESSSSS	2/11	18.181818181818183	"bl,bl,romance,bl,romance,"	"https://tapas.io/series/brokenseason/info"
 The Fox in My Bed 	YESSSSS	3/12	25.0	"bl,bl,drama,comedy,fantasy,bl,drama,comedy,fantasy,"	"https://tapas.io/series/thefoxinmybed/info"
 Softymetal 	No	3/13	23.076923076923077	"science fiction,science fiction,slice of life,comedy,science fiction,slice of life,comedy,"	"https://tapas.io/series/Softymetal/info"
 BETWEEN HOSTS AND TENANTS 	No	3/14	21.428571428571427	"horror,horror,mystery,horror,mystery,"	"https://tapas.io/series/BETWEEN-HOSTS-AND-TENANTS/info"
 A Loner's Lover 	No	3/15	20.0	"#love,#romance,#stalker,#train,#obsession,#stranger,#infatuation,#unrequited_love,#one_sided_love,#man_and_women,#love,#romance,#stalker,#train,#obsession,#stranger,#infatuation,#unrequited_love,#one_sided_love,#man_and_women,romance,romance,romance,"	"https://tapas.io/series/A-Loners-Lover/info"
 The Knight and Her Emperor 	No	3/16	18.75	"#maid,#isekai,#maid,#isekai,romance,romance,drama,fantasy,romance,drama,fantasy,"	"https://tapas.io/series/the-knight-and-her-emperor/info"
 Era of the Dragonbound 	No	3/17	17.647058823529413	"fantasy,fantasy,romance,action,drama,fantasy,romance,action,drama,"	"https://tapas.io/series/era-of-the-dragonbound/info"
 Heart of Keol 	No	3/18	16.666666666666664	"#asian,#family,#melancholy,#korean,#shiny,#painterly,#iyashikei,#asian,#family,#melancholy,#korean,#shiny,#painterly,#iyashikei,drama,drama,drama,"	"https://tapas.io/series/keol/info"
 My boyfriend is the Boogeyman?! 	YESSSSS	4/19	21.052631578947366	"#love,#cute,#gay,#action,#romance,#drama,#funny,#boogeyman,#comedy,#horror,#sweet,#boy,#man,#scary,#creepy,#dark,#red,#bl,#lover,#shadow,#pink,#sliceoflife,#scar,#secretary,#boylove,#boylove,#boogey,#lov,#love,#cute,#gay,#action,#romance,#drama,#funny,#boogeyman,#comedy,#horror,#sweet,#boy,#man,#scary,#creepy,#dark,#red,#bl,#lover,#shadow,#pink,#sliceoflife,#scar,#secretary,#boylove,#boylove,#boogey,#lov,bl,bl,bl,"	"https://tapas.io/series/My-boyfriend-is-the-boogeyman/info"
 Whispers of the darkest soul (ENG) 	YESSSSS	5/20	25.0	"#adventure,#magic,#fantasy,#bl,#lgbt,#adventure,#magic,#fantasy,#bl,#lgbt,fantasy,fantasy,bl,action,fantasy,bl,action,"	"https://tapas.io/series/Whispers-of-the-darkest-soul-ENG/info"
 The Hunt 	YESSSSS	6/21	28.57142857142857	"#yaoi,#supernatural,#bl,#werewolves,#ghost_hunting,#the_hunt,#supernatural_bl,#werewolf_bl,#yaoi,#supernatural,#bl,#werewolves,#ghost_hunting,#the_hunt,#supernatural_bl,#werewolf_bl,bl,bl,romance,horror,bl,romance,horror,"	"https://tapas.io/series/TheHunt/info"
 UnderRealm 	No	6/22	27.27272727272727	"comedy,comedy,fantasy,comedy,fantasy,"	"https://tapas.io/series/UnderRealm/info"
 A Week In Warrigilla 	YESSSSS	7/23	30.434782608695656	"#adventure,#fantasy,#scifi,#mystery,#surreal,#lgbt,#companionship,#australia,#asexual,#ace,#aromantic,#queensland,#aro,#ff,#wlw,#acearo,#road_trip,#body_horror,#adventure,#fantasy,#scifi,#mystery,#surreal,#lgbt,#companionship,#australia,#asexual,#ace,#aromantic,#queensland,#aro,#ff,#wlw,#acearo,#road_trip,#body_horror,horror,horror,lgbtq+,fantasy,horror,lgbtq+,fantasy,"	"https://tapas.io/series/A-Week-In-Warrigilla/info"
 Golden Ice 	YESSSSS	8/24	33.33333333333333	"#manga,#doujinshi,#boys_love,#yuri_on_ice,#victuuri,#nitroxarts,#manga,#doujinshi,#boys_love,#yuri_on_ice,#victuuri,#nitroxarts,romance,romance,romance,"	"https://tapas.io/series/Golden-Ice/info"
 Rising Tides 	YESSSSS	9/25	36.0	"#fantasy,#romance,#drama,#comedy,#bl,#lgbtq,#fantasy,#romance,#drama,#comedy,#bl,#lgbtq,romance,romance,lgbtq+,fantasy,romance,lgbtq+,fantasy,"	"https://tapas.io/series/Rising-Tides-Comic/info"
 Erma 	No	9/26	34.61538461538461	"#monster,#horror,#scary,#creepy,#paranormal,#spooky,#ghoul,#erma,#ghost_girl,#monster,#horror,#scary,#creepy,#paranormal,#spooky,#ghoul,#erma,#ghost_girl,comedy,comedy,horror,slice of life,comedy,horror,slice of life,"	"https://tapas.io/series/Erma/info"
 Green & Gold 	YESSSSS	10/27	37.03703703703704	"#drama,#school,#lgbt,#lgbtq,#sliceoflife,#teenagers,#comingofage,#boardingschool,#drama,#school,#lgbt,#lgbtq,#sliceoflife,#teenagers,#comingofage,#boardingschool,slice of life,slice of life,lgbtq+,slice of life,lgbtq+,"	"https://tapas.io/series/GreenGold/info"
 Idiots Don't Catch Colds 	YESSSSS	11/28	39.285714285714285	"#romance,#drama,#comedy,#soccer,#sports,#bl,#high_school,#romance,#drama,#comedy,#soccer,#sports,#bl,#high_school,bl,bl,bl,"	"https://tapas.io/series/Idiots-Dont-Catch-Colds/info"
 Red Cage 	No	11/29	37.93103448275862	"action,action,horror,drama,action,horror,drama,"	"https://tapas.io/series/redcage/info"
 Mouse & Cat  	YESSSSS	12/30	40.0	"#romance,#comedy,#animals,#slice_of_life,#soft_bl,#romance,#comedy,#animals,#slice_of_life,#soft_bl,bl,bl,slice of life,bl,slice of life,"	"https://tapas.io/series/Mouse--Cat-/info"
 It Hurts 	YESSSSS	13/31	41.935483870967744	"#romance,#drama,#tragedy,#school,#bl,#boyxboy,#sliceoflife,#heartwarming,#boyslove,#malexmale,#heart_warming,#romance,#drama,#tragedy,#school,#bl,#boyxboy,#sliceoflife,#heartwarming,#boyslove,#malexmale,#heart_warming,lgbtq+,lgbtq+,romance,drama,lgbtq+,romance,drama,"	"https://tapas.io/series/it_hurts/info"
 Space Playboy 	YESSSSS	14/32	43.75	"#yaoi,#space,#boyfriend,#bl,#yaoi,#space,#boyfriend,#bl,science fiction,science fiction,bl,comedy,science fiction,bl,comedy,"	"https://tapas.io/series/Space-Playboy/info"
 Think Twice 	YESSSSS	15/33	45.45454545454545	"lgbtq+,lgbtq+,romance,slice of life,lgbtq+,romance,slice of life,"	"https://tapas.io/series/ThinkTwice/info"
 Stupid Shoemaker 	YESSSSS	16/34	47.05882352941176	"lgbtq+,lgbtq+,drama,lgbtq+,drama,"	"https://tapas.io/series/Stupid-Shoemaker/info"
 Blackbird's Requiem 	YESSSSS	17/35	48.57142857142857	"#romance,#drama,#mystery,#crime,#angst,#bl,#early_access,#romance,#drama,#mystery,#crime,#angst,#bl,#early_access,drama,drama,bl,mystery,drama,bl,mystery,"	"https://tapas.io/series/Blackbirds-Requiem/info"
 Papa Ai  	YESSSSS	18/36	50.0	"#comedy,#children,#bl,#lgbtq,#friends_to_lovers,#enemies_to_lovers,#single_dad,#single_parent,#comedy,#children,#bl,#lgbtq,#friends_to_lovers,#enemies_to_lovers,#single_dad,#single_parent,bl,bl,slice of life,comedy,bl,slice of life,comedy,"	"https://tapas.io/series/Papa-Ai-/info"
 My RP Partner 	YESSSSS	19/37	51.35135135135135	"#yaoi,#boys_love,#rp,#roleplay,#yaoi,#boys_love,#rp,#roleplay,bl,bl,bl,"	"https://tapas.io/series/My-RP-Partner/info"
 Wanted Dead or Dead-Esp 	YESSSSS	20/38	52.63157894736842	"#action,#manga,#comedy,#steampunk,#western,#lgbt,#wild_west,#espaol,#fantasa,#comedia,#mexico,#subcultura,#armas,#oeste,#hispano,#old_west,#comic_mexicano,#action,#manga,#comedy,#steampunk,#western,#lgbt,#wild_west,#espaol,#fantasa,#comedia,#mexico,#subcultura,#armas,#oeste,#hispano,#old_west,#comic_mexicano,action,action,comedy,fantasy,action,comedy,fantasy,"	"https://tapas.io/series/Wanted-Dead-or-Dead-Esp/info"
 Highs and Lows 	YESSSSS	21/39	53.84615384615385	"lgbtq+,lgbtq+,romance,slice of life,lgbtq+,romance,slice of life,"	"https://tapas.io/series/Highs-and-Lows/info"
 Assassin Boys 	YESSSSS	22/40	55.00000000000001	"bl,bl,action,drama,bl,action,drama,"	"https://tapas.io/series/Assassin-Boys/info"
 Solanaceae 	YESSSSS	23/41	56.09756097560976	"#gay,#yaoi,#magic,#romance,#drama,#queer,#witch,#erotic,#satyr,#bdsm,#gay,#yaoi,#magic,#romance,#drama,#queer,#witch,#erotic,#satyr,#bdsm,bl,bl,romance,lgbtq+,bl,romance,lgbtq+,"	"https://tapas.io/series/Solanaceae/info"
 Boys like boys 	YESSSSS	24/42	57.14285714285714	"#cute,#gay,#yaoi,#romance,#free,#bl,#coming_of_age,#boylove,#boy_love,#boys_like_boys,#cute,#gay,#yaoi,#romance,#free,#bl,#coming_of_age,#boylove,#boy_love,#boys_like_boys,bl,bl,bl,"	"https://tapas.io/series/Boys-like-boys/info"
 WOLA 	YESSSSS	25/43	58.139534883720934	"lgbtq+,lgbtq+,romance,drama,fantasy,lgbtq+,romance,drama,fantasy,"	"https://tapas.io/series/wola/info"
 If Tomorrow Was Yesterday 	YESSSSS	26/44	59.09090909090909	"#yaoi,#romance,#drama,#bl,#insomnia,#naoru_hiroshi,#paperjeans_and_oriya,#yaoi,#romance,#drama,#bl,#insomnia,#naoru_hiroshi,#paperjeans_and_oriya,bl,bl,romance,drama,bl,romance,drama,"	"https://tapas.io/series/If-Tomorrow-Was-Yesterd/info"
 That Black Cat 	YESSSSS	27/45	60.0	"#romance,#drama,#bl,#thatblackcat,#romance,#drama,#bl,#thatblackcat,bl,bl,romance,drama,bl,romance,drama,"	"https://tapas.io/series/That-Black-Cat/info"
 Jamie 	YESSSSS	28/46	60.86956521739131	"#friendship,#queer,#crush,#lgbt,#lgbtq,#highschool,#coming_of_age,#pride,#ya,#slow_burn,#lgb,#slice_of_life,#teen_drama,#young_adult,#early_access,#friendship,#queer,#crush,#lgbt,#lgbtq,#highschool,#coming_of_age,#pride,#ya,#slow_burn,#lgb,#slice_of_life,#teen_drama,#young_adult,#early_access,lgbtq+,lgbtq+,drama,slice of life,lgbtq+,drama,slice of life,"	"https://tapas.io/series/Jamie/info"
 My RP Partner (OLD) 	YESSSSS	29/47	61.702127659574465	"#yaoi,#bl,#boys_love,#yaoi,#bl,#boys_love,bl,bl,bl,"	"https://tapas.io/series/My-RP-Partner-OLD/info"
 Villain Deku 	No	29/48	60.416666666666664	"#travel,#doujinshi,#fanservice,#alternate_world,#travel,#doujinshi,#fanservice,#alternate_world,fantasy,fantasy,fantasy,"	"https://tapas.io/series/Villain-Deku/info"
 The Flipside 	YESSSSS	30/49	61.224489795918366	"#adventure,#friendship,#girls,#supernatural,#lgbt,#danger,#canadian,#gl,#trans,#wlw,#rich_society,#small_town,#adventure,#friendship,#girls,#supernatural,#lgbt,#danger,#canadian,#gl,#trans,#wlw,#rich_society,#small_town,mystery,mystery,gl,mystery,gl,"	"https://tapas.io/series/The-Flipside/info"
 kids being kids 	YESSSSS	31/50	62.0	"#cute,#lesbian,#gay,#romance,#drama,#slice_of_life,#funny,#comedy,#bl,#homosexual,#webtoon,#colored,#gl,#heterosexual,#gay_comic,#slice_of_life,#cute,#lesbian,#gay,#romance,#drama,#slice_of_life,#funny,#comedy,#bl,#homosexual,#webtoon,#colored,#gl,#heterosexual,#gay_comic,#slice_of_life,lgbtq+,lgbtq+,romance,drama,slice of life,lgbtq+,romance,drama,slice of life,"	"https://tapas.io/series/kids-being-kids/info"
 Our Red December 	YESSSSS	32/51	62.745098039215684	"#love,#gay,#manga,#anime,#romance,#music,#boy,#lgbt,#boyfriends,#love,#gay,#manga,#anime,#romance,#music,#boy,#lgbt,#boyfriends,lgbtq+,lgbtq+,lgbtq+,"	"https://tapas.io/series/Our-Red-December/info"
 I am his Wife 	YESSSSS	33/52	63.46153846153846	"#bl,#boyslove,#bl,#boyslove,bl,bl,romance,drama,bl,romance,drama,"	"https://tapas.io/series/I-am-his-Wife/info"
 Bones and Creatures 	YESSSSS	34/53	64.15094339622641	"#magic,#lgbtq,#friends_to_lovers,#slice_of_life,#modern_fantasy,#mutual_pining,#magic,#lgbtq,#friends_to_lovers,#slice_of_life,#modern_fantasy,#mutual_pining,bl,bl,lgbtq+,slice of life,bl,lgbtq+,slice of life,"	"https://tapas.io/series/Bones-and-Creatures/info"
 Little Sweet 	YESSSSS	35/54	64.81481481481481	"#romance,#drama,#school,#bl,#slice_of_lice,#romance,#drama,#school,#bl,#slice_of_lice,bl,bl,romance,slice of life,bl,romance,slice of life,"	"https://tapas.io/series/Little-Sweet/info"
 Orange Lights 	YESSSSS	36/55	65.45454545454545	"#love,#drama,#school,#california,#teen,#lgbtq,#90s,#pansexual,#teendrama,#90saestethic,#love,#drama,#school,#california,#teen,#lgbtq,#90s,#pansexual,#teendrama,#90saestethic,drama,drama,lgbtq+,slice of life,drama,lgbtq+,slice of life,"	"https://tapas.io/series/Orange-Lights/info"
 NRK Entertainment 	No	36/56	64.28571428571429	"#manga,#comic,#boys,#illustration,#idols,#popular,#korean,#kpop,#manga,#comic,#boys,#illustration,#idols,#popular,#korean,#kpop,slice of life,slice of life,slice of life,"	"https://tapas.io/series/nrkentertainment/info"
 NIXE - 14 days with a merman 	YESSSSS	37/57	64.91228070175438	"#love,#fantasy,#romance,#comedy,#merman,#romcom,#love,#fantasy,#romance,#comedy,#merman,#romcom,bl,bl,bl,"	"https://tapas.io/series/NIXE---14-days-with-a-merman/info"
 Genesis: A Gijinka Story 	No	37/58	63.793103448275865	"#pokemon,#pokemon_xy,#mewtwo,#gijinka,#pokemon,#pokemon_xy,#mewtwo,#gijinka,action,action,action,"	"https://tapas.io/series/Genesis-A-Gijinka-Story/info"
 The Madness we call our Homeland 	No	37/59	62.71186440677966	"#fantasy,#drama,#cloverloy,#the_madness_we_call_our_homeland,#fantasy,#drama,#cloverloy,#the_madness_we_call_our_homeland,drama,drama,drama,"	"https://tapas.io/series/The-Madness-we-call-our-Homeland/info"
 Ouch! 	No	37/60	61.66666666666667	"#autobiography,#migraine,#chronic_illness,#autobiography,#migraine,#chronic_illness,slice of life,slice of life,slice of life,"	"https://tapas.io/series/Ouch/info"
